"sk_mahasiswa","nim","nama_mahasiswa","jenis_kelamin","angkatan","status","sk_prodi","created_date","updated_date","is_current","valid_from","valid_to"
5333,22001129,Mahasiswa 5333,P,2022,Aktif,18,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5334,22001130,Mahasiswa 5334,P,2022,Aktif,9,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5335,22001131,Mahasiswa 5335,P,2022,Aktif,15,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5336,22001132,Mahasiswa 5336,L,2022,Cuti,10,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5337,22001133,Mahasiswa 5337,L,2022,Aktif,17,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5338,22001134,Mahasiswa 5338,L,2022,Cuti,13,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5339,22001135,Mahasiswa 5339,P,2022,Aktif,1,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5340,22001136,Mahasiswa 5340,L,2022,Aktif,11,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5341,22001137,Mahasiswa 5341,L,2022,Aktif,5,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5342,22001138,Mahasiswa 5342,L,2022,Aktif,9,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5343,22001139,Mahasiswa 5343,L,2022,Aktif,7,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5344,22001140,Mahasiswa 5344,L,2022,Aktif,7,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5345,22001141,Mahasiswa 5345,L,2022,Aktif,2,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5346,22001142,Mahasiswa 5346,L,2022,Aktif,19,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5347,22001143,Mahasiswa 5347,P,2022,Aktif,20,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5348,22001144,Mahasiswa 5348,P,2022,Lulus,18,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5349,22001145,Mahasiswa 5349,P,2022,Aktif,10,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5350,22001146,Mahasiswa 5350,L,2022,Aktif,5,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5351,22001147,Mahasiswa 5351,L,2022,Aktif,16,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5352,22001148,Mahasiswa 5352,P,2022,Lulus,5,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5353,22001149,Mahasiswa 5353,L,2022,Aktif,15,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5354,22001150,Mahasiswa 5354,P,2022,Aktif,16,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5355,22001151,Mahasiswa 5355,L,2022,Aktif,4,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5356,22001152,Mahasiswa 5356,L,2022,Aktif,14,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5357,22001153,Mahasiswa 5357,P,2022,Aktif,17,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5358,22001154,Mahasiswa 5358,P,2022,Aktif,17,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5359,22001155,Mahasiswa 5359,P,2022,Cuti,21,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5360,22001156,Mahasiswa 5360,P,2022,Lulus,16,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5361,22001157,Mahasiswa 5361,P,2022,Aktif,9,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5362,22001158,Mahasiswa 5362,L,2022,Cuti,2,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5363,22001159,Mahasiswa 5363,L,2022,Aktif,11,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5364,22001160,Mahasiswa 5364,L,2022,Cuti,15,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5365,22001161,Mahasiswa 5365,P,2022,Aktif,3,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5366,22001162,Mahasiswa 5366,P,2022,Aktif,16,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5367,22001163,Mahasiswa 5367,P,2022,Cuti,21,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5368,22001164,Mahasiswa 5368,P,2022,Cuti,19,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5369,22001165,Mahasiswa 5369,P,2022,Aktif,6,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5370,22001166,Mahasiswa 5370,P,2022,Aktif,14,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5371,22001167,Mahasiswa 5371,L,2022,Aktif,5,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5372,22001168,Mahasiswa 5372,L,2022,Cuti,5,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5373,22001169,Mahasiswa 5373,L,2022,Aktif,6,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5374,22001170,Mahasiswa 5374,L,2022,Aktif,18,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5375,22001171,Mahasiswa 5375,L,2022,Aktif,18,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5376,22001172,Mahasiswa 5376,P,2022,Aktif,19,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5377,22001173,Mahasiswa 5377,P,2022,Aktif,2,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5378,22001174,Mahasiswa 5378,P,2022,Aktif,17,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5379,22001175,Mahasiswa 5379,P,2022,Aktif,1,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5380,22001176,Mahasiswa 5380,P,2022,Aktif,9,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5381,22001177,Mahasiswa 5381,P,2022,Aktif,13,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5382,22001178,Mahasiswa 5382,L,2022,Aktif,4,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5383,22001179,Mahasiswa 5383,P,2022,Aktif,5,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5384,22001180,Mahasiswa 5384,P,2022,Aktif,18,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5385,22001181,Mahasiswa 5385,P,2022,Aktif,10,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5386,22001182,Mahasiswa 5386,P,2022,Aktif,4,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5387,22001183,Mahasiswa 5387,L,2022,Aktif,13,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5388,22001184,Mahasiswa 5388,L,2022,Aktif,13,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5389,22001185,Mahasiswa 5389,P,2022,Aktif,17,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5390,22001186,Mahasiswa 5390,L,2022,Aktif,8,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5391,22001187,Mahasiswa 5391,L,2022,Cuti,4,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5392,22001188,Mahasiswa 5392,P,2022,Aktif,3,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5393,22001189,Mahasiswa 5393,P,2022,Lulus,11,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5394,22001190,Mahasiswa 5394,P,2022,Aktif,12,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5395,22001191,Mahasiswa 5395,P,2022,Cuti,9,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5396,22001192,Mahasiswa 5396,P,2022,Aktif,15,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5397,22001193,Mahasiswa 5397,L,2022,Aktif,13,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5398,22001194,Mahasiswa 5398,P,2022,Lulus,5,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5399,22001195,Mahasiswa 5399,P,2022,Aktif,5,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5400,22001196,Mahasiswa 5400,P,2022,Aktif,19,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5401,22001197,Mahasiswa 5401,L,2022,Aktif,11,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5402,22001198,Mahasiswa 5402,P,2022,Lulus,9,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5403,22001199,Mahasiswa 5403,P,2022,Aktif,3,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5404,22001200,Mahasiswa 5404,P,2022,Aktif,18,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5405,22001201,Mahasiswa 5405,L,2022,Aktif,13,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5406,22001202,Mahasiswa 5406,P,2022,Aktif,12,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5407,22001203,Mahasiswa 5407,P,2022,Aktif,9,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5408,22001204,Mahasiswa 5408,P,2022,Aktif,10,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5409,22001205,Mahasiswa 5409,L,2022,Cuti,13,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5410,22001206,Mahasiswa 5410,P,2022,Aktif,20,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5411,22001207,Mahasiswa 5411,P,2022,Aktif,20,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5412,22001208,Mahasiswa 5412,P,2022,Aktif,13,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5413,22001209,Mahasiswa 5413,L,2022,Aktif,9,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5414,22001210,Mahasiswa 5414,P,2022,Aktif,10,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5415,22001211,Mahasiswa 5415,P,2022,Aktif,19,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5416,22001212,Mahasiswa 5416,P,2022,Aktif,6,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5417,22001213,Mahasiswa 5417,L,2022,Aktif,7,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5418,22001214,Mahasiswa 5418,L,2022,Aktif,15,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5419,22001215,Mahasiswa 5419,P,2022,Aktif,19,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5420,22001216,Mahasiswa 5420,L,2022,Aktif,14,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5421,22001217,Mahasiswa 5421,L,2022,Aktif,16,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5422,22001218,Mahasiswa 5422,L,2022,Aktif,14,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5423,22001219,Mahasiswa 5423,P,2022,Aktif,20,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5424,22001220,Mahasiswa 5424,P,2022,Lulus,2,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5425,22001221,Mahasiswa 5425,L,2022,Aktif,9,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5426,22001222,Mahasiswa 5426,L,2022,Aktif,3,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5427,22001223,Mahasiswa 5427,L,2022,Aktif,6,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5428,22001224,Mahasiswa 5428,P,2022,Cuti,5,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5429,22001225,Mahasiswa 5429,P,2022,Aktif,14,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5430,22001226,Mahasiswa 5430,L,2022,Cuti,15,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5431,22001227,Mahasiswa 5431,L,2022,Aktif,18,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5432,22001228,Mahasiswa 5432,L,2022,Cuti,17,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5433,22001229,Mahasiswa 5433,L,2022,Aktif,9,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5434,22001230,Mahasiswa 5434,P,2022,Aktif,19,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5435,22001231,Mahasiswa 5435,L,2022,Aktif,9,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5436,22001232,Mahasiswa 5436,P,2022,Lulus,16,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5437,22001233,Mahasiswa 5437,L,2022,Aktif,6,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5438,22001234,Mahasiswa 5438,L,2022,Aktif,8,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5439,22001235,Mahasiswa 5439,L,2022,Aktif,3,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5440,22001236,Mahasiswa 5440,L,2022,Aktif,5,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5441,22001237,Mahasiswa 5441,L,2022,Aktif,7,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5442,22001238,Mahasiswa 5442,P,2022,Aktif,1,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5443,22001239,Mahasiswa 5443,L,2022,Aktif,21,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5444,22001240,Mahasiswa 5444,L,2022,Cuti,4,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5445,22001241,Mahasiswa 5445,L,2022,Aktif,16,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5446,22001242,Mahasiswa 5446,P,2022,Aktif,14,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5447,22001243,Mahasiswa 5447,P,2022,Aktif,1,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5448,22001244,Mahasiswa 5448,P,2022,Lulus,4,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5449,22001245,Mahasiswa 5449,P,2022,Aktif,10,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5450,22001246,Mahasiswa 5450,L,2022,Aktif,11,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5451,22001247,Mahasiswa 5451,L,2022,Lulus,7,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5452,22001248,Mahasiswa 5452,L,2022,Aktif,4,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5453,22001249,Mahasiswa 5453,P,2022,Aktif,1,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5454,22001250,Mahasiswa 5454,L,2022,Aktif,1,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5455,22001251,Mahasiswa 5455,L,2022,Lulus,17,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5456,22001252,Mahasiswa 5456,P,2022,Aktif,10,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5457,22001253,Mahasiswa 5457,P,2022,Aktif,5,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5458,22001254,Mahasiswa 5458,P,2022,Aktif,7,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5459,22001255,Mahasiswa 5459,L,2022,Aktif,8,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5460,22001256,Mahasiswa 5460,L,2022,Lulus,2,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5461,22001257,Mahasiswa 5461,P,2022,Aktif,9,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5462,22001258,Mahasiswa 5462,L,2022,Aktif,4,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5463,22001259,Mahasiswa 5463,P,2022,Cuti,12,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5464,22001260,Mahasiswa 5464,P,2022,Aktif,11,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5465,22001261,Mahasiswa 5465,L,2022,Aktif,5,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5466,22001262,Mahasiswa 5466,P,2022,Lulus,12,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5467,22001263,Mahasiswa 5467,P,2022,Aktif,21,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5468,22001264,Mahasiswa 5468,P,2022,Aktif,4,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5469,22001265,Mahasiswa 5469,L,2022,Aktif,13,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5470,22001266,Mahasiswa 5470,P,2022,Aktif,1,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5471,22001267,Mahasiswa 5471,P,2022,Lulus,18,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5472,22001268,Mahasiswa 5472,P,2022,Aktif,4,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5473,22001269,Mahasiswa 5473,P,2022,Aktif,4,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5474,22001270,Mahasiswa 5474,P,2022,Aktif,8,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5475,22001271,Mahasiswa 5475,P,2022,Aktif,20,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5476,22001272,Mahasiswa 5476,P,2022,Cuti,6,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5477,22001273,Mahasiswa 5477,L,2022,Aktif,4,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5478,22001274,Mahasiswa 5478,L,2022,Lulus,4,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5479,22001275,Mahasiswa 5479,P,2022,Aktif,11,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5480,22001276,Mahasiswa 5480,L,2022,Aktif,9,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5481,22001277,Mahasiswa 5481,L,2022,Aktif,14,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5482,22001278,Mahasiswa 5482,P,2022,Cuti,4,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5483,22001279,Mahasiswa 5483,L,2022,Aktif,13,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5484,22001280,Mahasiswa 5484,P,2022,Aktif,6,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5485,22001281,Mahasiswa 5485,P,2022,Aktif,13,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5486,22001282,Mahasiswa 5486,P,2022,Aktif,3,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5487,22001283,Mahasiswa 5487,P,2022,Aktif,7,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5488,22001284,Mahasiswa 5488,P,2022,Lulus,1,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5489,22001285,Mahasiswa 5489,L,2022,Aktif,11,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5490,22001286,Mahasiswa 5490,P,2022,Aktif,2,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5491,22001287,Mahasiswa 5491,L,2022,Aktif,5,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5492,22001288,Mahasiswa 5492,P,2022,Aktif,14,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5493,22001289,Mahasiswa 5493,P,2022,Aktif,13,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5494,22001290,Mahasiswa 5494,P,2022,Aktif,16,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5495,22001291,Mahasiswa 5495,L,2022,Aktif,15,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5496,22001292,Mahasiswa 5496,P,2022,Aktif,3,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5497,22001293,Mahasiswa 5497,P,2022,Aktif,6,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5498,22001294,Mahasiswa 5498,P,2022,Aktif,9,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5499,22001295,Mahasiswa 5499,P,2022,Aktif,3,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5500,22001296,Mahasiswa 5500,L,2022,Aktif,13,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5501,22001297,Mahasiswa 5501,P,2022,Aktif,13,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5502,22001298,Mahasiswa 5502,L,2022,Aktif,7,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5503,22001299,Mahasiswa 5503,P,2022,Aktif,5,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5504,22001300,Mahasiswa 5504,L,2022,Aktif,8,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5505,22001301,Mahasiswa 5505,L,2022,Aktif,8,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5506,22001302,Mahasiswa 5506,P,2022,Aktif,7,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5507,22001303,Mahasiswa 5507,P,2022,Aktif,19,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5508,22001304,Mahasiswa 5508,L,2022,Cuti,7,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5509,22001305,Mahasiswa 5509,P,2022,Aktif,4,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
5510,22001306,Mahasiswa 5510,P,2022,Aktif,10,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
